f array_size kin_E deflec np s_h_c r_c_c p_c_c ke_over_c conf_perc
9124 20 10 0.250000 10000 3545 836 1926 2919 108.389334
9125 20 10 0.250000 10000 3545 836 1926 2920 108.377588
9126 20 10 0.250000 10000 3545 836 1927 2920 108.365843
9127 20 10 0.250000 10000 3545 836 1927 2921 108.354101
9128 20 10 0.250000 10000 3545 836 1927 2922 108.342362
9129 20 10 0.250000 10000 3545 836 1928 2922 108.330625
9130 20 10 0.250000 10000 3546 836 1928 2922 108.318891
9131 20 10 0.250000 10000 3546 836 1929 2922 108.307159
9132 20 10 0.250000 10000 3546 836 1930 2922 108.295430
9133 20 10 0.250000 10000 3547 836 1930 2922 108.283703
9134 20 10 0.250000 10000 3548 836 1930 2922 108.271979
9135 20 10 0.250000 10000 3548 836 1930 2923 108.260258
9136 20 10 0.250000 10000 3548 837 1930 2923 108.248539
9137 20 10 0.250000 10000 3549 837 1930 2923 108.236822
9138 20 10 0.250000 10000 3549 837 1930 2924 108.225108
9139 20 10 0.250000 10000 3550 837 1930 2924 108.213397
9140 20 10 0.250000 10000 3551 837 1930 2925 108.189982
9141 20 10 0.250000 10000 3551 837 1930 2926 108.178278
9142 20 10 0.250000 10000 3551 837 1930 2927 108.166577
9143 20 10 0.250000 10000 3552 837 1930 2927 108.154878
9144 20 10 0.250000 10000 3553 837 1930 2927 108.143182
9145 20 10 0.250000 10000 3554 837 1930 2927 108.131488
9146 20 10 0.250000 10000 3554 837 1930 2928 108.119797
9147 20 10 0.250000 10000 3554 837 1931 2928 108.108108
9148 20 10 0.250000 10000 3554 837 1931 2929 108.096422
9149 20 10 0.250000 10000 3554 837 1932 2929 108.084738
9150 20 10 0.250000 10000 3555 837 1932 2929 108.073057
9151 20 10 0.250000 10000 3556 837 1932 2929 108.061379
9152 20 10 0.250000 10000 3556 837 1932 2930 108.049703
9153 20 10 0.250000 10000 3556 838 1932 2930 108.038029
9154 20 10 0.250000 10000 3556 839 1932 2930 108.026358
9155 20 10 0.250000 10000 3556 839 1932 2931 108.014690
9156 20 10 0.250000 10000 3557 839 1932 2931 108.003024
9157 20 10 0.250000 10000 3558 839 1932 2931 107.991361
9158 20 10 0.250000 10000 3559 839 1932 2931 107.979700
9159 20 10 0.250000 10000 3559 839 1933 2931 107.968041
9160 20 10 0.250000 10000 3559 839 1934 2931 107.956386
9161 20 10 0.250000 10000 3559 839 1934 2932 107.944732
9162 20 10 0.250000 10000 3559 839 1934 2933 107.933081
9163 20 10 0.250000 10000 3560 839 1934 2933 107.921433
9164 20 10 0.250000 10000 3560 840 1934 2933 107.909787
9165 20 10 0.250000 10000 3560 840 1935 2933 107.898144
9166 20 10 0.250000 10000 3561 840 1935 2933 107.886503
9167 20 10 0.250000 10000 3561 840 1936 2933 107.874865
9168 20 10 0.250000 10000 3562 840 1936 2933 107.863229
9169 20 10 0.250000 10000 3563 840 1936 2933 107.851596
9170 20 10 0.250000 10000 3563 840 1937 2933 107.839965
9171 20 10 0.250000 10000 3564 840 1937 2933 107.828337
9172 20 10 0.250000 10000 3565 840 1937 2933 107.816712
9173 20 10 0.250000 10000 3565 840 1937 2934 107.805088
9174 20 10 0.250000 10000 3566 840 1937 2934 107.793468
9175 20 10 0.250000 10000 3566 840 1937 2935 107.781850
9176 20 10 0.250000 10000 3567 840 1937 2935 107.770234
9177 20 10 0.250000 10000 3567 840 1938 2935 107.758621
9178 20 10 0.250000 10000 3568 840 1938 2936 107.735402
9179 20 10 0.250000 10000 3568 840 1938 2937 107.723796
9180 20 10 0.250000 10000 3568 840 1938 2938 107.712193
9181 20 10 0.250000 10000 3569 840 1938 2938 107.700592
9182 20 10 0.250000 10000 3569 840 1938 2939 107.688994
9183 20 10 0.250000 10000 3569 840 1938 2940 107.677399
9184 20 10 0.250000 10000 3570 840 1938 2940 107.665805
9185 20 10 0.250000 10000 3571 840 1938 2940 107.654215
9186 20 10 0.250000 10000 3571 841 1938 2940 107.642626
9187 20 10 0.250000 10000 3571 841 1938 2941 107.631041
9188 20 10 0.250000 10000 3572 841 1938 2942 107.607877
9189 20 10 0.250000 10000 3573 841 1938 2942 107.596299
9190 20 10 0.250000 10000 3573 841 1938 2943 107.584723
9191 20 10 0.250000 10000 3573 841 1939 2943 107.573150
9192 20 10 0.250000 10000 3573 841 1939 2944 107.561579
9193 20 10 0.250000 10000 3573 841 1939 2945 107.550011
9194 20 10 0.250000 10000 3574 841 1939 2945 107.538445
9195 20 10 0.250000 10000 3574 842 1939 2945 107.526882
9196 20 10 0.250000 10000 3575 842 1939 2945 107.515321
9197 20 10 0.250000 10000 3575 842 1940 2945 107.503763
9198 20 10 0.250000 10000 3576 842 1940 2945 107.492207
9199 20 10 0.250000 10000 3576 842 1940 2946 107.480653
9200 20 10 0.250000 10000 3576 842 1941 2946 107.469103
9201 20 10 0.250000 10000 3576 842 1941 2947 107.457554
9202 20 10 0.250000 10000 3576 842 1941 2948 107.446008
9203 20 10 0.250000 10000 3576 842 1941 2949 107.434465
9204 20 10 0.250000 10000 3577 842 1941 2949 107.422924
9205 20 10 0.250000 10000 3577 842 1941 2950 107.411386
9206 20 10 0.250000 10000 3577 842 1941 2951 107.399850
9207 20 10 0.250000 10000 3578 842 1941 2951 107.388316
9208 20 10 0.250000 10000 3579 842 1941 2951 107.376785
9209 20 10 0.250000 10000 3579 842 1941 2952 107.365257
9210 20 10 0.250000 10000 3579 842 1941 2953 107.353731
9211 20 10 0.250000 10000 3580 842 1941 2953 107.342207
9212 20 10 0.250000 10000 3581 842 1941 2953 107.330686
9213 20 10 0.250000 10000 3581 842 1941 2954 107.319167
9214 20 10 0.250000 10000 3582 842 1941 2954 107.307651
9215 20 10 0.250000 10000 3583 842 1941 2955 107.284626
9216 20 10 0.250000 10000 3584 842 1941 2955 107.273117
9217 20 10 0.250000 10000 3584 842 1942 2955 107.261611
9218 20 10 0.250000 10000 3584 843 1942 2955 107.250107
9219 20 10 0.250000 10000 3584 843 1943 2955 107.238606
9220 20 10 0.250000 10000 3585 843 1943 2955 107.227107
9221 20 10 0.250000 10000 3585 843 1944 2955 107.215611
9222 20 10 0.250000 10000 3586 843 1944 2955 107.204117
9223 20 10 0.250000 10000 3587 843 1944 2955 107.192625
9224 20 10 0.250000 10000 3587 843 1944 2956 107.181136
9225 20 10 0.250000 10000 3587 843 1944 2957 107.169650
9226 20 10 0.250000 10000 3587 843 1945 2957 107.158165
9227 20 10 0.250000 10000 3587 843 1945 2958 107.146684
9228 20 10 0.250000 10000 3588 843 1945 2958 107.135205
9229 20 10 0.250000 10000 3588 843 1946 2958 107.123728
9230 20 10 0.250000 10000 3588 843 1946 2959 107.112254
9231 20 10 0.250000 10000 3588 843 1946 2960 107.100782
9232 20 10 0.250000 10000 3588 843 1947 2960 107.089312
9233 20 10 0.250000 10000 3589 843 1947 2960 107.077846
9234 20 10 0.250000 10000 3589 844 1947 2960 107.066381
9235 20 10 0.250000 10000 3590 844 1947 2960 107.054919
9236 20 10 0.250000 10000 3590 845 1947 2960 107.043460
9237 20 10 0.250000 10000 3590 846 1947 2960 107.032003
9238 20 10 0.250000 10000 3591 846 1947 2960 107.020548
9239 20 10 0.250000 10000 3591 846 1947 2961 107.009096
9240 20 10 0.250000 10000 3591 846 1947 2962 106.997646
9241 20 10 0.250000 10000 3592 846 1947 2962 106.986199
9242 20 10 0.250000 10000 3593 846 1947 2962 106.974754
9243 20 10 0.250000 10000 3594 846 1947 2962 106.963312
9244 20 10 0.250000 10000 3594 846 1947 2963 106.951872
9245 20 10 0.250000 10000 3595 846 1947 2963 106.940434
9246 20 10 0.250000 10000 3596 846 1947 2963 106.928999
9247 20 10 0.250000 10000 3597 846 1947 2963 106.917567
9248 20 10 0.250000 10000 3598 846 1947 2963 106.906136
9249 20 10 0.250000 10000 3599 846 1947 2963 106.894709
9250 20 10 0.250000 10000 3599 846 1947 2964 106.883283
9251 20 10 0.250000 10000 3599 846 1947 2965 106.871861
9252 20 10 0.250000 10000 3600 846 1947 2965 106.860440
9253 20 10 0.250000 10000 3600 847 1947 2965 106.849022
9254 20 10 0.250000 10000 3600 847 1948 2965 106.837607
9255 20 10 0.250000 10000 3601 847 1948 2965 106.826194
9256 20 10 0.250000 10000 3601 847 1948 2966 106.814783
9257 20 10 0.250000 10000 3601 847 1949 2966 106.803375
9258 20 10 0.250000 10000 3601 847 1949 2967 106.791969
9259 20 10 0.250000 10000 3602 847 1949 2967 106.780566
9260 20 10 0.250000 10000 3603 847 1949 2967 106.769165
9261 20 10 0.250000 10000 3603 847 1949 2968 106.757767
9262 20 10 0.250000 10000 3604 847 1949 2968 106.746371
9263 20 10 0.250000 10000 3605 847 1949 2968 106.734977
9264 20 10 0.250000 10000 3606 847 1949 2968 106.723586
9265 20 10 0.250000 10000 3607 847 1949 2968 106.712197
9266 20 10 0.250000 10000 3608 847 1949 2968 106.700811
9267 20 10 0.250000 10000 3608 847 1949 2969 106.689427
9268 20 10 0.250000 10000 3608 847 1950 2969 106.678046
9269 20 10 0.250000 10000 3608 847 1951 2969 106.666667
9270 20 10 0.250000 10000 3609 847 1951 2969 106.655290
9271 20 10 0.250000 10000 3609 847 1951 2970 106.643916
9272 20 10 0.250000 10000 3609 847 1951 2971 106.632544
9273 20 10 0.250000 10000 3610 847 1951 2971 106.621175
9274 20 10 0.250000 10000 3610 847 1952 2971 106.609808
9275 20 10 0.250000 10000 3610 847 1952 2972 106.598444
9276 20 10 0.250000 10000 3610 847 1953 2972 106.587082
9277 20 10 0.250000 10000 3611 847 1953 2972 106.575722
9278 20 10 0.250000 10000 3612 847 1953 2972 106.564365
9279 20 10 0.250000 10000 3612 847 1954 2972 106.553010
9280 20 10 0.250000 10000 3613 847 1954 2972 106.541658
9281 20 10 0.250000 10000 3614 847 1954 2972 106.530308
9282 20 10 0.250000 10000 3615 847 1954 2972 106.518960
9283 20 10 0.250000 10000 3615 847 1954 2973 106.507615
9284 20 10 0.250000 10000 3615 847 1955 2973 106.496273
9285 20 10 0.250000 10000 3616 847 1955 2973 106.484932
9286 20 10 0.250000 10000 3616 847 1955 2974 106.473595
9287 20 10 0.250000 10000 3617 847 1955 2974 106.462259
9288 20 10 0.250000 10000 3617 848 1955 2974 106.450926
9289 20 10 0.250000 10000 3617 848 1955 2975 106.439596
9290 20 10 0.250000 10000 3617 848 1955 2976 106.428267
9291 20 10 0.250000 10000 3617 848 1955 2977 106.416942
9292 20 10 0.250000 10000 3618 848 1955 2977 106.405618
9293 20 10 0.250000 10000 3618 848 1956 2977 106.394297
9294 20 10 0.250000 10000 3618 848 1957 2977 106.382979
9295 20 10 0.250000 10000 3619 848 1957 2977 106.371663
9296 20 10 0.250000 10000 3619 848 1958 2977 106.360349
9297 20 10 0.250000 10000 3619 848 1958 2978 106.349038
9298 20 10 0.250000 10000 3620 848 1958 2978 106.337729
9299 20 10 0.250000 10000 3621 848 1958 2978 106.326422
9300 20 10 0.250000 10000 3622 848 1958 2978 106.315118
9301 20 10 0.250000 10000 3622 848 1958 2979 106.303816
9302 20 10 0.250000 10000 3622 848 1958 2980 106.292517
9303 20 10 0.250000 10000 3622 848 1959 2980 106.281220
9304 20 10 0.250000 10000 3622 849 1959 2980 106.269926
9305 20 10 0.250000 10000 3623 849 1959 2980 106.258634
9306 20 10 0.250000 10000 3623 849 1959 2981 106.247344
9307 20 10 0.250000 10000 3624 849 1959 2981 106.236057
9308 20 10 0.250000 10000 3624 849 1960 2981 106.224772
9309 20 10 0.250000 10000 3625 849 1960 2981 106.213489
9310 20 10 0.250000 10000 3626 849 1960 2981 106.202209
9311 20 10 0.250000 10000 3627 849 1960 2981 106.190931
9312 20 10 0.250000 10000 3627 849 1961 2981 106.179656
9313 20 10 0.250000 10000 3628 849 1961 2981 106.168383
9314 20 10 0.250000 10000 3628 849 1961 2982 106.157113
9315 20 10 0.250000 10000 3628 849 1961 2983 106.145844
9316 20 10 0.250000 10000 3629 849 1961 2983 106.134579
9317 20 10 0.250000 10000 3629 849 1962 2983 106.123315
9318 20 10 0.250000 10000 3629 849 1962 2984 106.112054
9319 20 10 0.250000 10000 3629 849 1963 2984 106.100796
9320 20 10 0.250000 10000 3629 850 1963 2984 106.089540
9321 20 10 0.250000 10000 3630 850 1963 2984 106.078286
9322 20 10 0.250000 10000 3631 850 1963 2985 106.055785
9323 20 10 0.250000 10000 3631 850 1964 2985 106.044539
9324 20 10 0.250000 10000 3632 850 1964 2985 106.033294
9325 20 10 0.250000 10000 3632 850 1964 2986 106.022053
9326 20 10 0.250000 10000 3632 850 1964 2987 106.010813
9327 20 10 0.250000 10000 3632 850 1964 2988 105.999576
9328 20 10 0.250000 10000 3632 850 1964 2989 105.988341
9329 20 10 0.250000 10000 3632 850 1964 2990 105.977109
9330 20 10 0.250000 10000 3633 850 1964 2990 105.965879
9331 20 10 0.250000 10000 3633 851 1964 2990 105.954651
9332 20 10 0.250000 10000 3634 851 1964 2990 105.943426
9333 20 10 0.250000 10000 3634 851 1964 2991 105.932203
9334 20 10 0.250000 10000 3635 851 1964 2991 105.920983
9335 20 10 0.250000 10000 3636 851 1964 2991 105.909765
9336 20 10 0.250000 10000 3636 851 1964 2992 105.898549
9337 20 10 0.250000 10000 3636 851 1965 2992 105.887336
9338 20 10 0.250000 10000 3636 851 1965 2993 105.876125
9339 20 10 0.250000 10000 3637 851 1965 2993 105.864916
9340 20 10 0.250000 10000 3638 851 1965 2993 105.853710
9341 20 10 0.250000 10000 3639 851 1965 2993 105.842506
9342 20 10 0.250000 10000 3639 851 1965 2994 105.831305
9343 20 10 0.250000 10000 3640 851 1965 2994 105.820106
9344 20 10 0.250000 10000 3640 851 1966 2994 105.808909
9345 20 10 0.250000 10000 3640 851 1967 2994 105.797715
9346 20 10 0.250000 10000 3641 851 1967 2994 105.786523
9347 20 10 0.250000 10000 3641 851 1968 2994 105.775333
9348 20 10 0.250000 10000 3641 851 1969 2994 105.764146
9349 20 10 0.250000 10000 3641 852 1969 2994 105.752961
9350 20 10 0.250000 10000 3641 852 1970 2994 105.741779
9351 20 10 0.250000 10000 3641 852 1971 2994 105.730598
9352 20 10 0.250000 10000 3641 852 1971 2995 105.719421
9353 20 10 0.250000 10000 3641 852 1971 2996 105.708245
9354 20 10 0.250000 10000 3641 852 1972 2996 105.697072
9355 20 10 0.250000 10000 3641 852 1972 2997 105.685902
9356 20 10 0.250000 10000 3642 852 1972 2997 105.674733
9357 20 10 0.250000 10000 3642 852 1973 2997 105.663567
9358 20 10 0.250000 10000 3642 852 1974 2997 105.652404
9359 20 10 0.250000 10000 3642 852 1974 2998 105.641242
9360 20 10 0.250000 10000 3642 852 1974 2999 105.630083
9361 20 10 0.250000 10000 3642 852 1975 2999 105.618927
9362 20 10 0.250000 10000 3642 852 1976 2999 105.607773
9363 20 10 0.250000 10000 3643 852 1976 2999 105.596621
9364 20 10 0.250000 10000 3643 853 1976 2999 105.585471
9365 20 10 0.250000 10000 3644 853 1976 2999 105.574324
9366 20 10 0.250000 10000 3644 853 1976 3000 105.563180
9367 20 10 0.250000 10000 3645 853 1976 3000 105.552037
9368 20 10 0.250000 10000 3646 853 1976 3000 105.540897
9369 20 10 0.250000 10000 3647 853 1976 3000 105.529759
9370 20 10 0.250000 10000 3647 853 1977 3000 105.518624
9371 20 10 0.250000 10000 3647 854 1977 3000 105.507491
9372 20 10 0.250000 10000 3647 854 1977 3001 105.496360
9373 20 10 0.250000 10000 3647 854 1978 3001 105.485232
9374 20 10 0.250000 10000 3647 854 1979 3001 105.474106
9375 20 10 0.250000 10000 3647 854 1979 3002 105.462982
9376 20 10 0.250000 10000 3647 854 1980 3002 105.451861
9377 20 10 0.250000 10000 3647 855 1980 3002 105.440742
9378 20 10 0.250000 10000 3647 855 1981 3002 105.429626
9379 20 10 0.250000 10000 3647 855 1982 3002 105.418511
9380 20 10 0.250000 10000 3648 855 1982 3002 105.407400
9381 20 10 0.250000 10000 3649 855 1982 3002 105.396290
9382 20 10 0.250000 10000 3649 855 1982 3003 105.385183
9383 20 10 0.250000 10000 3649 855 1982 3004 105.374078
9384 20 10 0.250000 10000 3649 855 1982 3005 105.362975
9385 20 10 0.250000 10000 3650 855 1982 3005 105.351875
9386 20 10 0.250000 10000 3650 856 1982 3005 105.340777
9387 20 10 0.250000 10000 3650 856 1982 3006 105.329682
9388 20 10 0.250000 10000 3651 856 1982 3006 105.318589
9389 20 10 0.250000 10000 3651 856 1982 3007 105.307498
9390 20 10 0.250000 10000 3651 856 1983 3007 105.296409
9391 20 10 0.250000 10000 3651 856 1983 3008 105.285323
9392 20 10 0.250000 10000 3651 856 1983 3009 105.274239
9393 20 10 0.250000 10000 3651 856 1984 3009 105.263158
9394 20 10 0.250000 10000 3652 856 1984 3009 105.252079
9395 20 10 0.250000 10000 3653 856 1984 3009 105.241002
9396 20 10 0.250000 10000 3654 856 1984 3009 105.229927
9397 20 10 0.250000 10000 3654 856 1984 3010 105.218855
9398 20 10 0.250000 10000 3655 856 1984 3010 105.207785
9399 20 10 0.250000 10000 3655 856 1985 3010 105.196718
9400 20 10 0.250000 10000 3656 856 1985 3010 105.185653
9401 20 10 0.250000 10000 3656 856 1985 3011 105.174590
9402 20 10 0.250000 10000 3656 856 1986 3011 105.163529
9403 20 10 0.250000 10000 3656 856 1986 3012 105.152471
9404 20 10 0.250000 10000 3656 856 1987 3012 105.141415
9405 20 10 0.250000 10000 3656 856 1987 3013 105.130362
9406 20 10 0.250000 10000 3656 856 1988 3013 105.119310
9407 20 10 0.250000 10000 3656 856 1988 3014 105.108262
9408 20 10 0.250000 10000 3657 856 1988 3014 105.097215
9409 20 10 0.250000 10000 3657 856 1989 3014 105.086171
9410 20 10 0.250000 10000 3658 856 1989 3014 105.075129
9411 20 10 0.250000 10000 3658 856 1990 3014 105.064089
9412 20 10 0.250000 10000 3658 856 1991 3014 105.053052
9413 20 10 0.250000 10000 3658 856 1991 3015 105.042017
9414 20 10 0.250000 10000 3658 856 1991 3016 105.030984
9415 20 10 0.250000 10000 3659 856 1991 3016 105.019954
9416 20 10 0.250000 10000 3660 856 1991 3016 105.008926
9417 20 10 0.250000 10000 3660 856 1991 3017 104.997900
9418 20 10 0.250000 10000 3660 856 1992 3017 104.986877
9419 20 10 0.250000 10000 3660 856 1992 3018 104.975856
9420 20 10 0.250000 10000 3661 856 1992 3018 104.964837
9421 20 10 0.250000 10000 3662 856 1992 3018 104.953820
9422 20 10 0.250000 10000 3663 856 1992 3018 104.942806
9423 20 10 0.250000 10000 3663 856 1992 3019 104.931794
9424 20 10 0.250000 10000 3663 857 1992 3019 104.920785
9425 20 10 0.250000 10000 3663 857 1992 3020 104.909778
9426 20 10 0.250000 10000 3663 857 1993 3020 104.898773
9427 20 10 0.250000 10000 3663 857 1993 3021 104.887770
9428 20 10 0.250000 10000 3664 857 1993 3021 104.876770
9429 20 10 0.250000 10000 3664 857 1993 3022 104.865772
9430 20 10 0.250000 10000 3664 857 1993 3023 104.854776
9431 20 10 0.250000 10000 3665 857 1993 3023 104.843783
9432 20 10 0.250000 10000 3665 858 1993 3023 104.832792
9433 20 10 0.250000 10000 3666 858 1993 3023 104.821803
9434 20 10 0.250000 10000 3666 859 1993 3023 104.810816
9435 20 10 0.250000 10000 3666 859 1993 3024 104.799832
9436 20 10 0.250000 10000 3666 859 1993 3025 104.788850
9437 20 10 0.250000 10000 3666 859 1993 3026 104.777871
9438 20 10 0.250000 10000 3667 859 1993 3026 104.766894
9439 20 10 0.250000 10000 3667 859 1994 3026 104.755919
9440 20 10 0.250000 10000 3668 859 1994 3026 104.744946
9441 20 10 0.250000 10000 3668 859 1994 3027 104.733976
9442 20 10 0.250000 10000 3669 859 1994 3027 104.723008
9443 20 10 0.250000 10000 3669 859 1994 3028 104.712042
9444 20 10 0.250000 10000 3669 859 1995 3028 104.701078
9445 20 10 0.250000 10000 3669 859 1995 3029 104.690117
9446 20 10 0.250000 10000 3670 859 1995 3029 104.679158
9447 20 10 0.250000 10000 3670 860 1995 3029 104.668202
9448 20 10 0.250000 10000 3670 861 1995 3029 104.657248
9449 20 10 0.250000 10000 3670 862 1995 3029 104.646296
9450 20 10 0.250000 10000 3670 862 1995 3030 104.635346
9451 20 10 0.250000 10000 3671 862 1995 3030 104.624398
9452 20 10 0.250000 10000 3671 863 1995 3030 104.613453
9453 20 10 0.250000 10000 3671 863 1995 3031 104.602510
9454 20 10 0.250000 10000 3671 863 1995 3032 104.591570
9455 20 10 0.250000 10000 3672 863 1995 3032 104.580632
9456 20 10 0.250000 10000 3672 863 1995 3033 104.569696
9457 20 10 0.250000 10000 3672 863 1995 3034 104.558762
9458 20 10 0.250000 10000 3673 863 1995 3034 104.547831
9459 20 10 0.250000 10000 3673 864 1995 3034 104.536902
9460 20 10 0.250000 10000 3673 864 1996 3034 104.525975
9461 20 10 0.250000 10000 3674 864 1996 3034 104.515050
9462 20 10 0.250000 10000 3674 864 1996 3035 104.504128
9463 20 10 0.250000 10000 3675 864 1996 3035 104.493208
9464 20 10 0.250000 10000 3675 864 1996 3036 104.482290
9465 20 10 0.250000 10000 3676 864 1996 3036 104.471375
9466 20 10 0.250000 10000 3676 864 1997 3036 104.460462
9467 20 10 0.250000 10000 3676 864 1997 3037 104.449551
9468 20 10 0.250000 10000 3676 864 1997 3038 104.438642
9469 20 10 0.250000 10000 3676 864 1997 3039 104.427736
9470 20 10 0.250000 10000 3676 864 1998 3039 104.416832
9471 20 10 0.250000 10000 3676 864 1999 3039 104.405930
9472 20 10 0.250000 10000 3676 864 1999 3040 104.395031
9473 20 10 0.250000 10000 3677 864 1999 3040 104.384134
9474 20 10 0.250000 10000 3678 864 1999 3040 104.373239
9475 20 10 0.250000 10000 3679 864 1999 3040 104.362346
9476 20 10 0.250000 10000 3679 865 1999 3040 104.351456
9477 20 10 0.250000 10000 3679 865 1999 3041 104.340568
